age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,wage_class_id
35,Private,166193,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,North America,0
27,Local-gov,206125,Primary Education,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,North America,0
44,Private,346594,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,North America,0
25,Private,108301,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,20,North America,0
32,Private,73498,Primary Education,4,Divorced,Other-service,Unmarried,White,Female,0,0,40,North America,0
36,Private,129150,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,North America,1
27,Private,181280,Masters,14,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,30,North America,0
40,Private,146908,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,North America,1
43,Private,183765,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,unknown,1
25,Private,164488,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,North America,0
41,Private,307468,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,North America,0
30,Private,93884,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,North America,1
26,Private,279833,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,2258,45,North America,1
52,Private,137658,Primary Education,7,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,40,Central America,0
32,Private,101562,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,North America,0
33,Private,136331,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,North America,0
35,Private,259846,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,North America,0
48,Private,98719,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,44,North America,0
62,Self-emp-not-inc,168682,Primary Education,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,5,North America,0
40,Self-emp-not-inc,198953,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Black,Female,0,0,2,North America,0
41,unknown,29115,Some-college,10,Widowed,unknown,Not-in-family,White,Female,0,0,20,North America,0
28,Private,173673,Primary Education,3,Never-married,Other-service,Not-in-family,White,Female,0,0,40,South America,0
23,Private,67958,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,North America,0
50,Federal-gov,98980,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,North America,1
51,State-gov,94174,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,North America,0
63,Self-emp-not-inc,122442,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,48,North America,0
63,Federal-gov,154675,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,0
40,Private,116632,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,60,North America,1
20,unknown,238685,Primary Education,7,Divorced,unknown,Not-in-family,White,Female,0,0,40,North America,0
61,unknown,139391,Some-college,10,Married-civ-spouse,unknown,Husband,White,Male,99999,0,30,North America,1
40,Private,169031,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,North America,0
41,Private,237452,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,15,Central America,1
41,Private,216968,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,unknown,0
27,unknown,216479,Bachelors,13,Married-civ-spouse,unknown,Wife,White,Female,0,0,24,North America,1
20,State-gov,126822,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,North America,0
28,Private,51461,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1887,40,North America,1
35,Private,54953,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
31,Private,222654,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,0
34,Private,37676,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,North America,1
57,Private,159319,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North America,1
28,Private,125321,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,North America,0
38,Private,209609,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,North America,1
37,Private,224947,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,North America,0
43,State-gov,415887,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,North America,0
26,Self-emp-not-inc,384276,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,0
26,Private,196805,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,65,North America,0
27,Private,242097,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,North America,0
33,Private,184306,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,North America,0
45,Private,161954,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,European Union,0
65,Private,258561,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,North America,0
57,Self-emp-not-inc,95280,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,99999,0,45,North America,1
59,Private,212783,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,38,North America,0
18,Private,205004,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,26,North America,0
44,Local-gov,387844,Primary Education,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,North America,0
37,Private,83880,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,North America,0
27,Private,161155,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North America,0
43,Local-gov,265698,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,North America,1
59,Self-emp-inc,146477,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,1
19,Private,97261,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,North America,0
36,State-gov,415887,HS-grad,9,Never-married,Exec-managerial,Unmarried,Black,Male,0,0,90,North America,0
68,Self-emp-not-inc,133736,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,20051,0,40,North America,1
63,Private,169983,Primary Education,7,Widowed,Sales,Not-in-family,White,Female,2176,0,30,North America,0
37,Private,126675,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,57,North America,0
46,Local-gov,175754,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,1876,60,North America,0
31,Private,121768,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,European Union,0
23,Private,180052,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,North America,0
22,Private,124454,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,North America,0
49,Private,190115,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1672,44,North America,0
36,Private,222584,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,North America,0
38,Private,22245,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,North America,0
46,Local-gov,114160,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,North America,1
24,Private,228960,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,North America,0
26,Private,132572,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,North America,0
47,Private,103020,Primary Education,4,Married-civ-spouse,Machine-op-inspct,Wife,Other,Female,0,0,40,Central America,0
40,Private,187802,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1887,40,North America,1
31,Local-gov,50649,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,North America,0
42,Private,137698,Primary Education,3,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,35,South America,0
48,Self-emp-inc,30575,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,North America,1
56,Private,202220,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,0,0,38,North America,0
50,Private,50178,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,North America,1
17,Private,207791,Primary Education,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,North America,0
21,Private,415887,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,1719,25,North America,0
50,Private,321770,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,0
49,Private,202053,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,32,North America,0
34,Private,143699,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,15,North America,0
32,Self-emp-not-inc,115066,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,North America,1
28,Private,223751,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,North America,1
62,Self-emp-inc,354075,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North America,1
23,Private,32732,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,15,North America,0
24,State-gov,390867,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,North America,0
31,Private,101697,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,North America,0
36,Private,279721,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North America,0
58,Private,223400,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0,0,35,European Union,0
46,unknown,206357,Primary Education,3,Married-civ-spouse,unknown,Wife,White,Female,0,0,40,South America,0
39,Private,76417,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,1
48,unknown,184682,HS-grad,9,Never-married,unknown,Own-child,White,Female,0,0,18,North America,0
21,Private,78170,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,42,North America,0
39,Private,201410,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,North America,0
21,Private,189013,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,North America,0
33,Private,119913,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,1
37,Private,415887,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,North America,1
29,Local-gov,214706,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,North America,0
30,unknown,33811,Bachelors,13,Married-civ-spouse,unknown,Wife,Other,Female,0,0,40,Asia,1
43,Private,234220,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,40,Central America,0
22,Private,237720,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,North America,0
25,Private,185942,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,North America,1
69,Local-gov,286983,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North America,0
17,Private,140027,Primary Education,7,Never-married,Other-service,Own-child,White,Female,0,0,25,North America,0
18,unknown,115258,Primary Education,7,Never-married,unknown,Own-child,White,Male,0,0,12,North America,0
54,Private,155408,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,40,North America,0
65,unknown,117963,HS-grad,9,Married-civ-spouse,unknown,Husband,White,Male,0,0,45,North America,0
28,Private,158737,Primary Education,8,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,0,0,40,South America,0
27,Local-gov,199471,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,0,0,38,North America,0
35,Private,287701,Assoc-acdm,12,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,North America,1
38,Private,137707,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,North America,1
33,State-gov,108116,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,North America,0
26,Private,366900,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,North America,0
56,Self-emp-inc,187355,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,60,North America,1
38,Private,33105,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,70,North America,1
51,Self-emp-not-inc,268639,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2057,60,North America,0
26,Private,358975,Some-college,10,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,50,European Union,0
33,Private,199227,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,North America,1
44,Private,248249,Primary Education,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,North America,0
36,Private,415887,Primary Education,5,Divorced,Sales,Not-in-family,White,Female,0,0,40,North America,0
42,Private,187294,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,North America,0
44,Private,115932,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,0
44,Private,181762,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,55,North America,1
21,Private,27049,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,North America,0
41,Private,415887,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,North America,1
41,Private,150755,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,North America,1
62,Private,69867,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,50,North America,1
27,Private,160786,Primary Education,7,Separated,Craft-repair,Not-in-family,White,Male,0,0,45,European Union,0
38,Private,219546,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,1
60,Private,24872,Some-college,10,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,0,0,30,North America,0
24,Private,110371,Primary Education,8,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,South America,0
24,unknown,376474,HS-grad,9,Married-civ-spouse,unknown,Husband,White,Male,0,0,40,North America,0
22,Private,304602,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,North America,0
32,unknown,143699,Some-college,10,Never-married,unknown,Unmarried,White,Female,0,0,40,North America,0
22,Private,238917,Primary Education,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,24,South America,0
51,Private,200618,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,0
31,Private,183043,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,48,North America,1
42,Local-gov,209752,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,North America,1
48,unknown,175653,Assoc-acdm,12,Divorced,unknown,Not-in-family,White,Female,14084,0,40,North America,1
49,Private,196707,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,43,North America,1
37,Local-gov,98725,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,42,North America,0
37,Self-emp-not-inc,180150,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,North America,1
66,Private,151227,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North America,1
18,unknown,118847,HS-grad,9,Never-married,unknown,Own-child,White,Female,0,0,24,North America,0
46,Private,282538,Assoc-voc,11,Separated,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,North America,0
52,Private,89534,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,1
23,Private,291011,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,North America,0
67,Private,166187,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Male,0,0,38,North America,1
19,Private,188669,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,25,North America,0
37,Private,178948,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,North America,0
42,Self-emp-inc,188738,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,European Union,1
39,Self-emp-not-inc,160808,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,North America,0
54,Private,93605,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1848,40,North America,1
46,Private,318331,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,North America,0
47,unknown,109921,HS-grad,9,Separated,unknown,Unmarried,Black,Female,0,0,32,North America,0
33,Private,87605,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,North America,0
69,Self-emp-not-inc,89477,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,Female,0,0,14,North America,0
21,Private,48301,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,North America,0
